Weight,Length,Height,Width,Shell_damage_index,Beak_length,Body_fat
9.688587212025267,28.35746451898369,40.430502310160506,28.628309085289686,29.98763876747841,28.954270923544154,34.80544154047385
8.537723398935084,25.79803561211012,33.64197395769672,27.334703496918987,26.915069615046185,26.638483227292454,31.67114213665752
9.889142939758006,27.978584450445457,40.196566472012776,28.516223809543945,30.575478060705418,29.502960816022235,35.94242840045536
11.226114235860951,32.20708150103658,43.79293045587798,32.200805840755876,29.998644511255655,31.085139153881837,37.721529439974084
10.7128126228125,32.1002532604737,41.729487575503924,31.402256833055286,31.522366169319863,31.499576375308656,38.841773543144825
8.266843940799617,25.909910781187506,33.50560223078694,26.89145913439391,25.546204420024345,26.95253877485949,30.701176571280566
10.229946707630074,30.800678644250027,41.8176551501073,31.104062637355934,29.929284786663995,31.189157878551892,37.64645741066995
8.862673698086786,28.78003563915593,36.14956451311168,28.11907861522933,28.078259917020922,28.639752696560432,33.72252625886516
10.998625792985576,30.471385519569623,40.93866050606971,31.156260017105822,30.500671165973337,29.637798079449666,34.15826730285085
10.307880137726572,32.305226816458315,41.14282598645232,31.07615241816289,30.168010094601414,31.740957037299324,37.26043032057058
11.371524769095359,33.802147896058116,43.56861637254688,32.43843171161462,32.66848477113982,32.36775642310637,38.51661848319014
10.67177938888168,31.803550734195895,43.93746992713032,30.477755063251543,31.626520571511932,29.34598020079352,37.31824570262536
11.078705439063322,33.00528022889561,43.54119521148248,31.86321157553159,30.55432565210673,32.23058359545315,37.62899544318997
8.895062531204346,28.898804909816693,36.6663437532833,28.29270056599296,28.167338555225353,28.36760975755516,33.20283043458897
10.26888036635228,30.568765797301985,40.73759019511705,31.59392233615404,33.132024783399594,30.800545632427177,36.91925216612225
10.230481082663145,31.65938099721027,40.2860842421376,29.415748836905156,31.17019928438846,30.08928097719706,34.86512263577205
8.379190189713878,26.246032971680812,37.66687660430049,28.10065311402915,25.533237999431243,26.145546628015204,34.56713263328096
9.128245325795238,28.44518111611834,38.21242314771595,27.11783301140345,27.542193392870157,29.9632992192154,32.55632421327569
11.667740386910143,34.27702951927901,43.17996014038228,33.39829001693509,33.078637028850466,33.8461215501266,35.6970122716031
9.486713899522032,25.9835326110609,37.71424509606564,27.01493562731372,27.89529901453976,27.6601504120817,34.171612140214734
9.433217701606058,29.25585583149652,37.871714910659676,29.83966632500821,28.657815968114164,29.78100427685905,34.870812227808514
11.56044341803169,33.971597977771836,44.068516565588794,32.56964946984016,35.19217209996363,33.633941495955604,37.77339799009002
8.247374446666223,24.916580834326567,32.65452909494065,25.264545298727,29.01156934899886,26.642342305861604,28.148259438094325
10.482046933351157,31.563497039226714,42.60454624414486,32.45354802070833,30.606657692082123,29.82291767963401,35.09916105678113
9.455704948525604,28.13803694020574,37.24228627492259,29.505607997479984,29.557675655297476,29.0913835060381,33.812759747371345
8.944716184148735,28.33347875235447,37.73076065442298,29.155009799127786,29.4533316746984,29.709720864590853,33.22105555189772
10.892605114423993,31.640129525031565,42.9499955201988,30.555002385291257,32.37432745581335,31.854502283082734,38.15805119645154
9.31422181021546,27.641750158113428,37.74605360365538,29.129796821769503,28.017868689674835,28.594516178823298,33.66040062273379
10.936186352697353,33.3981454353152,40.55857296003655,30.902842784220784,34.22212801977781,32.72712477273603,34.99758756907814
8.391051598142043,26.416008459745587,36.598305732191555,25.140241689655802,27.35832306138482,27.18228502748543,32.70121401874961
10.88277206763052,32.10516278310145,42.701356502929364,29.8370582005483,31.91691779595873,32.482906722030364,37.83529051822259
9.093411208636832,29.27184718017437,37.081939865737326,28.39111266604042,29.124036475766886,30.467345647035565,34.398148642566824
8.150821446183436,25.467032852964703,33.63417195248569,25.962888247600063,26.708348276328852,25.561651069747022,30.811999793358925
12.669157778854558,35.478031201546635,49.49698192871977,33.65314878384256,34.331118567813505,35.27566986550682,41.33863827544538
11.241596635300215,32.209928151144666,42.688956174563224,31.443320315650702,30.558817910029397,33.96833240400066,37.77131907148153
11.22421195793396,32.302261176310495,43.62218216094401,31.087792749977503,29.717993054806602,32.28051532722368,36.71744083639188
10.859159423083279,33.84905640845622,43.264778552194244,30.1643755985255,32.0205445795289,33.3889972884566,37.780962779106645
9.81246313939497,30.047817500287575,40.24081543039818,30.152038517898898,29.05225961729769,29.29991203836875,34.71622746752793
9.268571133647448,28.836318808163323,37.85676205529213,28.833340189812287,29.600285631443654,28.428822004427296,33.558765634533685
10.028480268165772,30.602485278975188,39.59501544430354,29.706795258692228,30.689679646046923,30.155656775734673,34.772015511474635
9.250489204278166,29.18476812430003,37.531009000387016,30.802770900811144,29.15445767470411,28.748334134884054,33.50429627629344
9.304804893257588,26.998324157370234,38.853909830695834,27.8636700592628,29.688979944775713,26.839154602848396,36.11868452957242
9.375993925555324,31.199330862378012,39.29119858727697,30.365779526974627,30.326929534679138,30.092926692367648,33.84097503771655
8.98461337892611,26.910699228807637,34.98484311493992,28.616582424018674,26.677160476584955,28.752006425484915,31.65230725152126
10.286979823709514,31.775306238389945,40.85537849877731,29.60791988877697,30.9455917720408,29.73496612477221,37.045040219646054
9.782230895335486,30.09046544082802,37.80353415366099,29.93210977868343,30.987931687278635,30.160161433333382,34.198856997035946
9.620519110035243,29.41956271438208,39.69815644042701,30.29471982634609,27.616703656659134,29.670057575460664,35.45079199723688
10.473294377992708,30.50665788511658,41.684512705400984,30.336841177597037,30.259462932890887,30.259155107456003,34.99850353566115
9.106631149319478,30.632472704801778,36.59756034777472,28.531366631840246,30.26109037471263,30.442777412281117,33.16186068500815
8.158713162696401,26.578483957494587,35.76754638857096,26.90975641613149,30.240389803387615,27.847501359856224,32.86080209024857
11.329032987057372,32.61348831661629,44.59513559098657,32.06363025880151,33.32754793914229,31.596035434213398,37.29114515847667
10.70333111707333,31.050204940404683,42.51990845670574,28.739178180772345,30.946404020560546,31.913747754688956,37.33408599820277
12.594703080694725,34.68904516110322,48.01312327607869,32.29088093014426,34.28697096114118,34.20079967156601,40.110720820911695
9.834696638731497,29.56957814738707,40.01619169210095,31.521712276373158,27.94361406403887,31.33187861928686,34.344039290747865
10.428063105498698,29.969572195042492,41.42484236149797,30.57827814343818,28.95704904735141,30.185657232808058,37.14622793825845
9.138158443291344,29.22748789757065,36.31758144434737,30.600293277545337,29.91883920724335,28.731298264849734,34.03904117351175
8.629360743131716,26.30906570995805,37.22046856767908,28.492354101326494,27.58121526308534,27.276039637444075,33.04086489292922
8.112154189660428,27.197496697692177,33.62838410242158,27.965736572577924,27.98187613311146,28.71474169863306,31.341518892670823
10.92541869927128,32.890724038015634,43.23393793698886,31.59341296769554,32.24317224189961,31.75842092248625,38.330490476120396
8.776504207071797,27.49957580302676,36.38443993876194,28.415197504748047,28.29148534800991,28.023946032905474,32.24089020713387
8.955031390795568,28.66049169024959,38.71450225014965,30.18008541217018,28.897870976100407,30.72688867219587,34.21059356081376
9.337381725227527,29.00556215404948,39.273921920429444,29.85291002565116,28.257604105773254,27.86945611603738,33.86512704993686
9.724447862678142,27.785400384052,37.987862292756,28.98876466367922,28.333786037156308,29.07937994567288,32.92077647321938
9.243862215804795,30.355825688802412,38.72330256348819,29.494942257360453,28.60609660398243,29.737912972381984,33.57034191469002
7.175007084766342,23.753825643026527,31.427466542521476,26.053441052681766,24.89756757946106,25.167189014060735,28.139829698790823
10.291528212569395,31.440983506761143,39.91411878643106,30.381002971980198,32.13273017199886,29.916579324990376,35.55634422993184
10.473968838432738,31.761524819164684,41.05364765737083,31.608681054506505,30.88614584371543,30.501813949463962,34.95907291359251
9.19077285631311,26.040392569031884,39.095972255547366,27.01162981121577,28.249619564965467,27.163598181169746,32.74410125605023
10.243003805955542,29.735220486609673,42.02365574952076,29.945511386408594,30.1900039700746,30.51684948452306,36.998274173355036
11.904845501256796,34.75202751028234,45.96327739327078,32.348483603665706,32.71124865104471,34.183701930573946,39.56870638445702
9.933987209577563,29.69576936456017,39.08966163063397,29.26310918077479,28.774691903247405,28.038434790055906,34.22883808439482
12.13435353230124,34.874775412447285,46.69245462634052,32.96973857985928,33.01417759322995,32.2854791239789,40.07576084931918
11.859314484381963,33.81826331826462,44.993172652431106,34.54931543808496,33.08818130235318,33.42534812313693,37.55202422260662
12.140067956239879,35.32976782137152,45.74851723307525,33.05153447169198,34.45285516488043,34.40072297267439,38.56626771988091
8.359865523447827,26.877386308946917,34.431653019705465,27.952856189610923,27.679777511173057,26.14829437849573,31.990999290489334
8.697513765236339,28.5902751814945,35.507090636894745,27.825206556280893,29.18450543779875,29.52831709492222,33.190817823354834
9.556822033957449,28.187345652669855,38.98955275177981,28.918964202925043,27.363630135297377,28.89526125770916,33.92309172010185
9.465897246473434,29.15252448434538,38.13086892256068,29.86479910231021,30.06055232181358,30.08335872953535,33.165754674442525
11.635030633800673,32.425328571295836,44.441555335051916,30.150915853075034,30.879279964144928,31.163110663069748,38.99387921651769
10.909918314733932,32.203960670274945,43.88451611965837,30.459404867961272,32.50725588729001,30.225201162986533,37.90606022915483
8.063967092930985,25.525674029370364,34.04476660067078,25.884129975197567,27.355236679223687,26.529373795359852,31.328742865822743
9.127756878335228,27.859408765958733,37.01862554531775,27.27504242390996,26.654912818477534,28.33486917023715,34.273133821033824
10.241742656318976,29.919108783735595,40.36734975405598,30.33454416636641,30.833528235570057,29.681769327231194,37.264288162943366
7.966130388916545,25.38539954054652,35.55145080159305,26.83956974447252,27.83454735569349,26.320666942319267,32.13897670110177
9.855679196584184,29.849563357005383,39.162274353868995,28.886459006029927,31.13747268984944,31.603114969167834,34.06541547092234
9.355656193407652,26.761143907367483,38.67209220259183,28.153323153233043,27.248017988670327,26.4088518824927,34.53214834019779
9.246870248005637,26.1790729857121,36.63122613350066,27.30400489101958,27.862863417785753,26.85546191336696,32.10563700525718
9.27297232615495,28.399208075672686,37.85222260385733,28.744920293085986,29.454109108919948,28.349348672318303,34.93069803894988
10.326394411978528,28.020709902423025,41.30092223427405,28.60236994123804,29.808015395746448,29.27451995315339,35.10293303157237
10.153416700668656,30.17451787021954,41.48566545958288,30.704642450631443,30.434553805258552,30.85089397919265,35.507989766960705
10.552030966073215,30.421290089353345,41.259431409994725,32.06407029264941,30.17344752892733,31.337250167690147,34.96116430451706
11.558316860098712,33.465766471401636,43.51299670775049,33.29886129846824,33.42815471413064,33.69189271692095,37.70441036309148
10.30736533565461,29.388906515947017,40.10383719538211,31.008093192543953,30.873547440132658,30.265934499601478,35.44347026301686
10.659594750042244,32.6155789081197,43.507699502639724,30.333779412453126,31.45332189958896,29.94851039862239,37.8838292686485
9.762858699162594,30.31120501935155,41.62510273595241,29.530716927352042,29.250554655690422,28.33497460686395,35.749341749350656
9.699768818243975,27.676072476766898,40.29022489370911,29.27221928517166,28.075397420113685,29.796423978507452,35.025495795918815
9.775532718287703,29.10038575989033,38.20373792254395,30.785651192625185,30.820442597257436,30.5289683932058,33.359079728507794
8.321463894653506,28.448226965006043,35.786765366768236,29.10958062035906,29.24325633976032,29.054685242721153,31.845727305309058
11.290187507239656,32.08850577388739,43.049758902581694,30.586745603529636,31.612895603964795,30.916586821404387,35.8668295961119
10.538688664289085,30.885551366000637,41.33466942752065,30.295694314798777,30.598941410419204,30.443672220230276,37.46745830225058
8.95989338117278,29.482621865080837,37.309304682967095,29.62321297245459,27.50138871601463,28.787063791684886,33.064904660608576
11.661645628617617,33.025670211753294,45.04776360132928,32.233643436506576,32.35149814788794,31.26175024615889,40.12597176606105
9.352944523023996,29.952578684448035,38.34169979212813,28.962074671003652,28.437796305837445,29.89467804280158,33.67778993383176
10.208175380037371,29.566136654069503,40.07353159369572,29.611539637681958,29.906551112003754,32.059999597917496,33.253845096027554
10.693734497580735,28.71951976055903,42.5990356461218,29.70952727130601,30.94253917470045,29.20071806684563,36.12173380932629
10.545643183862353,32.473719280156814,41.135079652679124,30.49843896397637,30.554511569531343,32.6248785910758,35.877888572497156
11.763868515832893,33.72385321901178,46.154252952593914,33.721230683003206,33.01034851652642,31.76716216022688,39.04434314830118
9.9974667982407,30.461711421028074,38.472521201916614,29.721184045180866,31.089194507513433,28.680902349117765,34.74006195251946
12.066687627127385,32.92999864673759,46.367836025400095,32.47096875310398,32.65461688558131,33.528598922039755,39.46881480470175
9.45462992028255,28.126401920853652,36.68560823696362,29.712682326520902,28.172696133623717,28.52646947560432,32.792997316893135
11.904343786980924,34.8430396835409,44.86282637407827,33.24060405443613,33.424014804842045,34.68159404862053,37.429700461754614
6.599083889111272,23.29093809136484,29.30477988152155,25.787592139439912,25.94563910988795,26.341099260310656,27.565248776101527
9.32668092744843,28.741242212453432,39.72717035661533,27.949279445753767,29.292190640725153,28.76833203167941,35.026889563765266
11.285694902068258,32.84425066943703,45.02897976722184,32.446594612695115,32.15836067505702,33.4211316247096,38.96183460835175
9.288606836377463,30.508075672893554,38.82241177298543,30.63924200273188,31.20355554650413,29.045723314478323,33.498487850923325
9.558386450916185,29.668012824323647,38.67982127823127,28.893384827885384,30.163423144838152,28.670986432054622,35.04529606682238
10.684810426647612,30.791208470016866,42.117009008453685,30.66143901594573,29.602214122374722,31.732902224692246,36.970642033602985
8.345727722133304,25.512361130632122,35.80248913968916,26.90277011603006,27.506302084382245,25.41753970616209,31.089278959589063
8.550708228839706,27.433650145254994,36.31994988052707,28.183033981912825,28.86919509366765,27.91431238123209,32.705690270648475
10.31709630865732,29.974163078265587,41.192651098563466,30.577070511949096,29.009287694947925,31.356737652645375,36.16403292397464
8.934191443101689,26.444514872147696,38.00913087214582,26.858505439527864,25.33313943605791,29.07572780349635,32.45790747156283
11.778546109957947,34.99488611943217,46.08483270764788,33.33950254590473,32.41448978131652,32.962542762756556,37.605810661665814
9.412651783438625,29.32909910834234,38.459229018226594,30.974545365701644,29.44032287486076,30.398543730009614,34.50963793405259
10.89906791696017,32.1928477285985,42.56895916016656,32.34545448434264,32.621094355637624,30.454263516281515,36.240955571686584
10.58509290080536,29.657882642796505,41.21506879627988,30.990983077359918,29.222442491769936,29.483574055692905,37.33810334423316
10.230782979031549,32.63608706623248,40.442599794488295,31.303052922943635,31.85452286304756,31.66278039982021,37.01665557461429
8.602322146195492,28.019186504547733,36.2613605102294,30.43904350778777,25.43470346970443,28.64343435307514,32.80959446016861
10.92017759689422,31.37079819092988,43.44862385912343,32.256886859864714,31.426704227711365,30.23196388379578,38.14165541323355
8.388844720066734,26.369494573233176,33.38190013938191,27.476758713526444,26.954533198476952,29.226814566393802,29.851745467853313
10.015226365509973,29.988750946549533,38.013558789657296,30.152730863135808,32.20273683045433,28.141078145293626,32.7159235054648
9.522462141056764,28.706496286978716,37.73390440791592,28.633650934184914,27.2588953297081,29.190690052248613,33.37363205934749
9.781150062944443,31.63197604694084,38.97269648585785,30.99915622660044,30.721195626997073,30.875823027035498,33.08945181991601
10.432044817507201,30.320971068989024,42.935936732092046,31.115806875632547,28.4466077654453,28.608263829783393,37.076642144134496
10.345330023316693,29.617265433877048,41.03932751295204,30.78162386100208,29.28598561237277,31.37983876626243,34.94870845867007
9.549399351521915,30.44382845998488,39.27513877369408,29.734538279678077,28.25294785638334,29.2191886317674,34.470037358303
11.000935112393618,31.512081664433627,42.81102686627314,29.844696602435437,33.513991696090564,31.37558506956819,36.73205944422736
10.590900838940552,32.143691489971786,41.222931932365825,31.636943744119698,31.069292379003787,31.740127157205613,36.492974510615156
9.3562098639763,29.498406662037155,39.60856190240531,30.06550647638741,29.2147563070895,27.962343175412414,34.80962499556476
9.183663873380992,28.43742187049258,37.00886337288959,27.844422232444433,28.876125948953973,27.73371038973268,32.665694759977384
9.054890038852971,26.75181226919018,38.99326977622355,27.898357045769654,26.79920966358394,29.514224238628486,32.77744499107601
9.580066458868513,29.019620441586824,38.62041856766591,30.73530122821442,30.304647201574532,29.227144334188324,34.26875302391687
7.824173907951854,24.433073676442746,32.81390426199146,25.158347103734172,26.687330360035304,23.32770589392502,28.598735654119324
10.142067861846304,30.551308495514824,39.74963669182151,30.07238274420928,31.20428907233541,30.11996069587779,36.18887473504193
9.792302169900644,30.241124328592953,39.343725182863345,31.48007350377402,28.814828260809797,29.93503758421144,35.13015929980273
7.1022445526289415,25.461922272891847,33.26540083807801,26.496012793261947,27.3801193071724,26.51222789876928,31.011415294131304
8.625101044808973,25.961559072274294,36.218601150327174,26.749021976394626,28.205527409195174,25.228563406743017,31.506513311145223
7.542241092623289,24.70178493777309,32.781358969454814,26.056490978059497,25.990291565809592,26.06716042628253,30.490446352218395
10.212040981429281,29.467974451847752,39.970661368767125,30.57334652533015,30.75025992796208,28.985531346986534,34.52110010544824
10.306444936133804,31.080369753916273,41.481856073121534,30.14713625701078,30.993550917815334,30.92315044275196,36.07797151457554
7.928911394064328,24.022098405380824,34.34849091958671,26.646570957682403,24.299242991124665,26.437984290884742,30.129586017265797
9.158225786405849,27.47699320533315,37.54963966419174,28.388802281338076,28.030643820061883,28.816745357175026,33.329437292827926
10.63428264998833,29.35806939676872,42.140303640553626,30.225269089397727,29.49844238661668,31.401375886969724,35.043274748286215
8.527615144567363,25.91832262193064,33.55084817734492,27.913754753376637,27.105566629351028,29.45759110846686,30.937113131198824
9.620488697549497,28.525308861631277,38.644485005955886,28.74592001715936,30.172006398320132,27.938852539853826,32.49410719024465
9.86654596505585,31.308152212020506,38.2873497486177,29.85776806058372,28.875605415619816,30.255232142878967,35.80717842202522
10.079246836987052,30.61174504023807,40.112215768237064,30.668967546751613,29.875147556172557,30.98352518115884,35.26560562245413
8.372396946499348,26.608329669694353,34.06246885845161,27.581831304910082,26.71121780496077,27.328329918870292,31.188086756016503
8.693695742764774,28.849386784336872,35.51236801896397,28.461488498542497,27.970186450479506,26.02266542192367,32.84764194143066
11.976392161936085,34.24004848008829,44.459053852260915,33.725515248830064,32.168273826601435,32.88917933545896,37.02125926338664
10.973363691182502,32.30538312444,43.75021560708082,33.0606517066527,31.858113799272765,32.899454287150355,36.62157130850936
9.481670339336059,28.47280247143553,37.912907078268105,28.863119222238616,29.34715365736953,27.61185321170271,34.32761955646131
9.31933293430249,27.783403425798564,37.588106778905704,28.38949241888715,28.676038628201596,28.7681701192234,33.694055039738345
8.630232602523682,25.91115991839861,37.34762174940339,26.140414209446362,27.543824501632443,25.36086997528868,32.25049947334277
10.765533827311607,30.997875098006343,43.39900482405696,30.510942315061403,31.357505831429865,31.873759687661792,37.788820510521504
9.640016805958798,28.53776191807499,37.55006738957377,29.257343580966165,31.594493782980695,29.346683315414033,33.807965772331826
9.760615534943728,30.084211523311897,40.816273822561385,29.8941612206685,30.095993763879534,29.243069387127235,35.80702676602844
9.828413033105235,29.783263277191345,40.9924865252567,29.352576070503755,30.85527693054573,29.426394243857835,35.717423454442425
11.69395347698243,32.651922053183895,46.71692258551666,32.99338388225317,33.08021836955792,30.701842954869424,38.51635911810217
10.246313107810252,29.178863004586024,41.0397956468677,29.749219977076507,31.407842174082607,30.778187367981005,35.46642810478696
11.43774023170276,33.44298859648097,42.94995185290767,35.07009835557396,32.96325786179907,31.67093353374453,35.41339113538503
10.25323223509004,30.16160216484945,40.205664456401664,30.414195148589812,29.275379230845324,30.66247823813228,34.69097425278872
9.560723019290567,29.5998494973714,37.045184260738225,26.84640132160789,30.00593497984555,28.662876112126053,33.121052921445084
8.795885812039042,25.393114753784083,35.15188530555769,25.893781945733732,27.27136415017758,29.297868347189905,32.5953525480634
9.997204621664912,30.696558851048415,39.067944160606714,30.761596871106196,31.21269907120156,31.958854690411606,34.915630961846745
10.270722370704258,31.137351470841647,39.960389099246164,30.045350253795934,29.93116102408667,32.85517648859445,34.32958258578317
9.733670253163185,30.13476667389377,39.44795103715599,29.25637676800411,31.112421083486087,32.11865437995324,33.77945489029305
8.551978132000894,26.957591643018862,35.4353943790542,26.654910614052906,27.797681178491647,27.1640538760791,33.29962612952603
11.041927902034573,33.31776035005299,42.9893246742663,31.565468147014265,32.929835398464796,31.347395531153417,36.82728035472671
10.474237692326621,29.700549961686143,41.02579126986309,30.51502181398507,30.3797144126967,32.121465840991874,35.981417573166965
11.170825478875571,32.33561316367952,45.10514036586053,32.169257548418194,31.829946605952486,31.710052860756136,38.90704531134239
9.180566488565502,28.15231200047949,39.80820541821636,27.653476283514777,28.830751604558923,29.551934350221682,34.32666477458437
8.551601313540331,27.90028243837941,35.58573517525846,28.977321364354363,28.913712524532666,27.575991193116007,31.86492070863285
10.630370251321345,28.776515212830745,42.46225238018618,28.577765745506387,31.540685842618412,29.112213607987496,36.264552075132336
10.518687718563445,29.985761694158388,41.1057886897697,30.66975331428006,28.327769912759546,31.125191483312694,35.29558823225821
8.42727177628954,28.31932174310664,35.55007119624094,28.740390953781585,28.80514593844931,26.499427446954833,32.021301442171676
9.808670510673583,27.25681034056498,38.75028016707145,27.682564557288774,28.449999366061814,29.346958229640002,32.421760197563664
9.802139633466854,30.44845325605804,39.00485908757794,29.138911865597855,29.922960223996352,30.664243250551866,34.13419306901157
11.083013056667136,31.4905856895166,45.424836986886454,31.79307593379152,28.886270914562633,30.819835674565542,38.81463382165422
10.61853654057538,31.281190760904366,40.46202671501778,30.443765239503257,31.565627052620496,30.963074183855746,35.96727101646103
10.724941437245116,33.07097409362186,39.57978199203937,31.612331651302327,31.781470371117862,32.02931319247105,36.536210803508375
10.780071779598932,31.94830464972262,43.311650948334474,31.8435450989595,30.367023698621537,31.636403684769107,37.85108183811023
9.150944443659984,29.50008230746807,36.49133179859507,29.8257539097241,29.466650030739576,29.99674802062555,33.267473066965266
9.066182547136224,28.0537254302701,36.79020841774857,27.666555789054158,28.23942981198423,27.880759944952338,32.96680267388141
9.43314575914834,28.463956998936812,41.05830275769791,29.087565170256806,27.23030414188443,31.65892550683988,34.84316218946037
9.013691519590845,28.547367987897655,37.62464927607755,27.834230490158316,29.088929994869257,28.61042915513513,33.860703960831486
9.120060211139936,27.649019565145174,37.45239880648528,29.291928068410314,29.093257645828274,28.222429421066938,33.611099448158434
10.947421822455754,32.19041185363619,42.01851910295403,33.18315134290424,31.040736349686345,33.57683612807385,36.13558311513844
10.005847150888174,31.467383901891413,40.47203492191397,29.94286102329515,30.861021375703938,28.90622094331153,34.33037208052247
9.329939335706793,29.744305231066814,36.24309163765892,29.59034955860217,29.509600760936557,31.465151711750906,32.730045537085886
11.003665569120997,30.576315487742686,42.71825424558623,31.625630608950367,31.9516871847534,30.878424530934495,38.110833400349435
9.064138965968464,27.897125535257977,37.20307247446257,28.407206625564775,28.336758282212525,27.885885579361386,33.24456280188435
8.424678572587357,27.38085806139281,34.914791654125025,28.436217521314845,28.687018670364107,26.770589646105066,31.68292928347163
11.54290723553061,32.79352208894744,44.06866222904676,32.002414354780655,31.740315059606633,30.92642123052161,38.24368562924384
9.759475631652004,29.68284970539135,38.259965790267444,28.660401001607774,31.733069752803758,29.302069791089117,34.40945135646765
10.832479062405158,31.797650563002776,43.555062732910585,31.36803152064102,30.992364496106706,31.64413154093943,37.458137539775635
10.662809691671248,30.768361552136696,40.50383123727144,31.8750905944998,30.182941510153807,31.324665238670782,35.6599632142498
9.86811902698551,29.632814608148635,39.8275403643677,30.038252008474327,29.605159716200077,30.028719336851356,34.28304464761584
8.672321354077077,25.54737941539198,35.194704376619974,28.631981387260257,26.446319325811867,26.487941861021817,32.95706345007817
7.88055072230264,25.159317502571014,35.046271157916934,24.879515939716306,25.26176899666435,27.870695942382163,31.034804680787516
9.877889892910177,28.262098611009375,38.59342298490813,29.457293612020784,29.885624463002262,31.691640015334308,35.80454890913917
10.94776918088586,31.996531844276138,43.28629848668223,30.910428411540348,28.409105078836923,32.94920258037085,37.26669349731651
8.85218470424729,27.420667938986924,36.96316192891469,27.279146606566748,27.33648035599943,27.69876195346152,33.010366163533575
9.853948631538154,28.909932438789177,37.79920462947817,30.762758656856096,28.172192379911337,29.83992519042357,34.50968655647628
10.32767929781544,32.299075929818116,40.824511853209586,30.922273063662253,31.46540092943846,31.871374533826465,34.9711165850557
8.800163270140827,27.110533565237507,34.693122666205866,27.731613506751497,25.731086772683607,29.54543720560943,32.32534962156335
10.152341932085744,30.827990029509017,40.43774514352087,30.921610030953893,31.055794839131494,30.196211731015424,35.28691120821416
10.44292561815197,30.455747776645914,40.85800376651767,28.29493421428539,31.03176259373837,29.391015706812812,36.08793471193019
9.696503527586344,28.858829214914863,40.35111728964446,30.6613325205216,27.68657353867084,30.408949197976455,34.34819029704152
10.593636451768049,31.497947460447296,41.708811279470744,33.05048285624443,31.216764684660934,31.447214919921585,35.39723068674867
10.986920948465258,31.810788784595037,42.10700160472531,32.27676829114134,31.83543465969047,30.2672032001075,34.72568370256589
